	0.0003523312625475228
L1D1L2d	2.3467158282342916e-06
L1K4D1L1	2.5129376491623095e-06
D1W5D1L2	2.8873474098956766e-06
L5S1L3S1	6.171024546476106e-07
D3L3D1L1	2.759772591294174e-06
D3L1D3L2	2.810599338699561e-06
L1S1D2L1	2.064619587915539e-07
L2S1L2D2	2.027975072220414e-06
L1K3D2L1	2.0463506228768297e-06
L3D3S1D1	2.6057243805737583e-06
L1K3L2D1	2.394116585348169e-06
D3L1D2L3	2.6992972078412908e-06
ES1D1L1	1.6474893194769061e-07
D1S1D3L3	1.303024882618788e-07
L3D1S1D3	2.3879971859206614e-06
D1L2D1d	2.847410848803116e-06
L1D3L1S1	8.198895461766874e-07
W4S1L3D3	2.3638899401074007e-06
L2S1W4S1	7.587636126755456e-07
D4S1L1S1	2.968059424255859e-07
W6S1W4S1	8.457300683106279e-07
D1S1D4S2	4.993479229797032e-07
L1S1D4L1	5.432032043695247e-07
D1K3L1D2	2.2311689827708197e-06
dD2L1D2	2.6249464649063613e-06
L1S1L4S1	5.135682934420283e-07
L7D1L1D1	2.4368625598218737e-06
D2L2D4L1	2.498187424131971e-06
D1L1dD1	2.604655302038126e-06
D2S1D2L1	5.644045827095428e-07
L1D4L1S1	1.3018929474562997e-06
D1S1D2L3	1.346515972221827e-07
D1L6D1L2	2.5942117756145276e-06
W6D1L2D1	2.413726774269809e-06
W4D3S1D3	2.283964794659098e-06
L3S1W4D3	2.4340210628780105e-06
D1S1D7S1	3.0155543817125373e-07
L1S1D2S1	3.572966352625265e-07
L3S1L2D2	2.1572873388132915e-06
L3S1L1D2	2.1058815571378173e-06
D1L1S1D1	4.4468952364224734e-07
L1K3D1S1	1.4307113709621111e-06
L1D1L3d	2.3469454837730724e-06
D3S1D2S1	7.836329918574088e-07
L3D1L4D3	2.558537555873734e-06
L3dD3L2	2.642231037927304e-06
D1W6D2L1	2.072350353366808e-06
L3D3L2D3	2.5719631964930376e-06
L1D3L3D2	2.6334720681648883e-06
L2dD3L2	2.632670497757151e-06
L4D2S1D2	2.483011467597551e-06
D2L2D2S1	1.244624581637402e-06
ES1D2S1	5.604916216772345e-07
L2D1L2S1	5.2635074673502e-07
D2L3S1L1	9.91817921750611e-07
W7S1D1S1	1.1746543618784817e-06
L2dD2L2	2.5470911867251633e-06
L5D1L1D3	2.349955858324103e-06
L4D1S1D1	2.0296142095221177e-06
L1S1L2D3	1.2538965665143364e-06
dD2L2D2	2.3388147317560084e-06
D1S1L8D1	1.0960343314905626e-06
D1S1D6S1	3.1047669603925674e-07
L2S1L1D2	1.5224068684528922e-06
L1D2L1d	2.0907860218419164e-06
W4D2S1D3	2.07815073584126e-06
D1L1K3L1	8.040369345961339e-07
L1D1W6D2	2.3850440602855524e-06
dD1L1D1	2.185672138912841e-06
L1S1L2D2	1.0834210390527952e-06
L2D3L3D2	2.5057160508198224e-06
D1L1D1d	2.4201509756018617e-06
L1D3L2D4	2.3709790665044673e-06
D2L1D1L4	1.8677353151563064e-06
L2D1K3D1	2.1253293185476712e-06
L1K4L1D1	1.8260874787193038e-06
L1dD3L1	2.456390876957256e-06
L2D1L2d	2.07542664527438e-06
dD2L3D1	2.1370088854398278e-06
D1S1L5S1	1.3505390253292907e-07
L2D2S1D1	2.0859452689664003e-06
D1L1D2L3	1.8119660961538096e-06
L3D2L4D2	2.389616129775903e-06
dS1L2S1	2.8327609922022684e-07
L5D1L1S1	7.114771760893387e-07
D1L2D4L1	2.1810849856877347e-06
L1S1L4D1	1.15146284202943e-06
L1D5L1D1	2.293984288478919e-06
D2L2S1L1	7.655298759661132e-07
D3L3D1L2	2.3715259134830976e-06
D2L2S1D2	2.3612508157449597e-06
L1S1L1d	1.6249040584434342e-06
D3S1L3S1	4.5257248813912173e-07
W5D1L3D1	2.299375268590919e-06
D2L3S1D2	2.348229341528033e-06
W4D2W4D2	2.239229373110337e-06
D2L1D4L1	2.134885980010857e-06
L3D1L1S1	4.713780822024602e-07
L4D2L3D1	1.8050017173644802e-06
L2D1W4D3	2.2767041532929157e-06
L3D3L2D2	2.3343476823626116e-06
L3S1L1D4	1.9782209510539846e-06
L5S1L1D1	1.219106704219066e-06
L6D1L1D2	2.174003273023623e-06
L1D2L1K3	3.0350516642252114e-07
D1S2D1S1	1.9547213401488854e-07
D3L2D3L1	2.0824083231834262e-06
L6S1L3S1	5.014311396794437e-07
D1S1W5S1	1.4022878940548863e-07
L3D2L2D4	2.1615625094449587e-06
L1D1S1D3	1.3045860525985378e-06
dD4L1D3	2.0981491679408707e-06
L2D2L1S1	4.906337344765429e-07
D1S1L7S1	2.7828905327720423e-07
L4S1L2D1	8.327231339197339e-07
D3L2D3L2	2.1112440403293454e-06
D1K3L1S1	1.602950530806984e-07
L4D2L1D3	1.8663947668436716e-06
D1L2D1L6	2.005510057073134e-06
L2S1L3D4	1.9657078927544822e-06
D1S1L6S1	1.727837664944969e-07
L3S1D1L1	6.713484506986106e-07
D1L3D2L1	1.3064762175682985e-06
L3D2L4D1	1.909373200610947e-06
dS1L3S1	5.570295884544104e-07
W6D1S1D1	1.7494032502397043e-06
L6D1S1D1	1.674239359498946e-06
D1S1L9D1	1.0432437453229506e-06
L3D3L1D2	2.132948190249531e-06
D1S1D1S2	4.0006500733973703e-07
L5D2L1D2	1.8950618758679747e-06
L2S1D3S1	6.897484563696301e-07
W7S1L2S1	2.8147089051645737e-07
L1D1L8D1	1.9349465384116766e-06
S1D4L1S1	1.3115279717626254e-07
D3L3D3L1	2.035914064184227e-06
W7D1L1D1	1.986753552313803e-06
W4S1W4D3	1.715936340144415e-06
dD1L2D1	1.778253777217609e-06
L2D1S1D3	1.6419516985226424e-06
W5S1D2S1	6.886802352766824e-07
W4S1L5S1	8.405054061544305e-07
L3D3L3D2	2.084095212840252e-06
L2dD4S1	1.7719967331599616e-06
W4D1L4D1	1.7096105106137286e-06
W7S1D3S1	8.607672426113476e-07
D2L2D1L4	1.6329969503543848e-06
D4S1L2S1	2.0792265926510449e-07
L4D2S1D1	1.6390959908499342e-06
dD4L2S1	7.659713412554594e-07
L1D1dD2	2.0307110563467755e-06
ES1D3L1	9.377563154492348e-07
L1D2dD2	2.052496110092866e-06
L2D2dD2	2.026153512825244e-06
D6S1L1S1	3.0249032515242746e-07
D3L1D3L3	1.936626985240572e-06
D1S1W4D1	1.1229633594515113e-07
L5D1L2D2	1.7903846399042438e-06
L6D2S1D1	1.4282750972244408e-06
D1L3S1L1	1.6747953728098945e-07
D2L1S1D1	1.4859737484959464e-06
L1dD1L2	1.9736318659477963e-06
L2S1L1D4	1.5492125314191038e-06
D1W5D1L3	1.936580945884263e-06
D1S1W8D1	5.447257214641625e-07
D1S2D5L1	1.7661201365595964e-07
L3D2S1D3	1.810880542336207e-06
L4D2L1S1	4.083442076524956e-07
D1L1D3L2	1.3689018716216987e-06
D3L3S1L2	1.526782634528538e-06
L5D1S1D2	1.842169160934584e-06
L3D1W5D1	1.8935051511866796e-06
D5L1S1D1	1.870378204623329e-06
S1L1D5L1	1.1204805915616336e-06
L1S1L1K4	3.3604069781788514e-07
D1W6D1W4	1.786091507694314e-06
L2S1D2S1	5.030507958113713e-07
D1dD1L2	1.856421868913893e-06
dD2L1S1	7.324931469635072e-07
L1dD2L1	1.813921785456422e-06
D3S1L2S1	1.5361324721850222e-07
L3D1W6D1	1.7620473866322603e-06
D3L1D4L1	1.7945829874560503e-06
L1D3S1D2	1.8273242496685515e-06
L3dD4S1	1.5953638145387458e-06
D1L2S1L1	1.0145670959368456e-07
L3dD2L2	1.8573537438215296e-06
ES1D2L1	4.962239917920164e-07
W6D2S1D1	1.472492199556843e-06
D7S1L1S1	3.023843787670592e-07
W4S1L1D2	1.526607136965833e-06
L2D1L1d	1.4416647834003884e-06
L1D1L2S1	2.005478615912223e-07
L2D4L2D1	1.6786087705137388e-06
L1S1L5S1	5.844880078501571e-07
L3D2L1D4	1.7286196630245253e-06
W4S1L2D2	1.3706113655184416e-06
L1K3L1S1	3.433643862772114e-07
L3D3S1L3	1.6542119411591823e-06
L2D2L2S1	5.741365931339827e-07
L1D4L2D1	1.7214369849752365e-06
D2L4D1L1	1.5209616592355157e-06
dD3L3D1	1.7187761548511746e-06
D2L2D3L2	1.6159435656260815e-06
L1D2L5D2	1.7943202969608588e-06
D3L3D3L2	1.8152064977682832e-06
dD4S1L2	1.3802067477078798e-06
L2K3L1D2	1.7894022398886745e-06
D1S1D1W4	2.66843862445413e-07
W6D1L3D1	1.7129186926801564e-06
L2dD3L3	1.8059010929927972e-06
D1L1D3L3	1.5346131122721657e-06
D3L2D4L1	1.6845164368370198e-06
L1D7L1D1	1.7337140753909234e-06
L9S1L1S1	2.875429708383758e-07
L1S1L5D1	1.2215295965605362e-06
D3L3S1L1	1.1128587274956749e-06
D1L4D2L1	1.2563857138075018e-06
D3L1S1D1	1.6189541263001246e-06
W4S1L1D3	1.3744617056971003e-06
L2D3L2D4	1.6682406981006269e-06
L3dD3L1	1.7532865521762637e-06
W4S1W4D2	1.5442414973637215e-06
L1D6L1D2	1.7789122277637063e-06
W4S1W4D1	1.0511871289104659e-06
D1K3D1L2	1.204096400326026e-06
L2D1L4D4	1.6442702959565255e-06
D4L1S1L1	1.1327500176928522e-06
D3L2D2L3	1.5978078382521454e-06
D2S1L1D1	2.119543485904136e-07
L1D2L5D1	1.5146642642105413e-06
W5S1L2D1	9.368626220343044e-07
D2L1D2L4	1.357981613688155e-06
D1S3D1L1	3.163267608328919e-07
L3S1W4D1	1.2423170486723775e-06
D1L8D1L1	1.6270389751664209e-06
L4D1L3D2	1.6378853430088796e-06
D3L1S1L2	1.2123767950900659e-06
S1D3S1D2	1.1931157124604087e-06
W4D2L1D3	1.5521162253693595e-06
D2W4D2L1	1.300667816055093e-06
L7S1D1S1	7.343981394830278e-07
L4D1S1D2	1.6242867769956819e-06
L1D2L3D4	1.6187942197048256e-06
L4D3L1D1	1.396889547526762e-06
L2dD3L1	1.6857239298887746e-06
L2S1L1K3	1.3398438606757527e-07
L3S1D4S1	9.390036309918006e-07
L1D3K3L1	1.58811515475089e-06
D3L3S1D2	1.684909829842954e-06
L5S1L2D1	7.690893803825122e-07
L3D3W4D3	1.6664520668015357e-06
D4L1D1L2	1.4697697059770656e-06
D3L2D4L2	1.6556466722883188e-06
L2D2L3D4	1.6121365770238095e-06
D3L2S1L2	1.1741624520808104e-06
W4D2S1L2	9.87936048348299e-07
D3L3S1L3	1.4665760309131885e-06
L5D2L2D1	1.091307399971454e-06
L3D1K3D1	1.5679886471580323e-06
L2K3D1L1	1.3401761562046322e-06
L3D3S1L2	1.4012333055376703e-06
L2K3L2D2	1.6718261460687732e-06
L2D3L1D4	1.551888358139274e-06
W5D1S1D2	1.5895209095909416e-06
W4D1W4D1	1.4604755408663021e-06
L1D3L1d	1.4795241298667279e-06
L2D1L3d	1.51404128641843e-06
W4D3S1L2	1.168814376134861e-06
W5D2S1D1	1.3499064793957673e-06
L1D1L2D6	1.6338637664899158e-06
L6D1L3D1	1.4005290250290205e-06
L1K5D1L1	1.4765800840810064e-06
D1L2D1S1	2.431864731628668e-07
W4D1L2S1	4.862558219912115e-07
D3S1D1S1	4.710861510102852e-07
L6S1L1D1	9.410765825438325e-07
dD3L2D1	1.4340374131485154e-06
L4S1L3D1	9.31215913313723e-07
dD4S1D2	1.554545869533979e-06
D1L2D2L3	1.312920574874909e-06
L1D1S1D4	1.23887919164098e-06
L2D4L1D1	1.4512558075152638e-06
W7D1S1D1	1.3335454549230137e-06
L2K3L1D1	1.358866213413066e-06
D2L3D2L3	1.4538734734908964e-06
L4D1L2D3	1.409227269746476e-06
L1D1L6D3	1.5447733184181558e-06
D2S1L3S1	1.9168475388311696e-07
W4S1L2D3	1.0847515751419712e-06
D1W4D2L1	1.1808354220345904e-06
L3S1L4D1	1.1327466083122005e-06
D2K3L1D2	1.5451017881726255e-06
L1D1L2D5	1.4039665322541111e-06
D2L1D3L2	1.3590647874493972e-06
D3L3D1L3	1.5690221092707248e-06
D2L3S1L2	9.941189920450653e-07
W6S1D2S1	5.200159679530784e-07
W4D2L3D2	1.485411204547123e-06
L3S1L3D2	1.4641416908346694e-06
W4D3L1D1	1.4026676182653881e-06
dD2S1D2	1.4990359803804923e-06
L1S1D3L1	1.7108974467472554e-07
D1S1D4L5	2.2896851824382475e-07
D3L2S1L1	8.116189458466327e-07
L2D3S1D3	1.488269207359276e-06
L3D2dD2	1.605788885983346e-06
L8D1L1D1	1.356190382550621e-06
L2D3S1D1	1.3886781969032368e-06
L3S1L1K3	1.5561849490784613e-07
D1S1D3S2	3.080793088920559e-07
D1S1D2L4	1.9644065519672618e-07
D4S1L3S1	3.2326204285448736e-07
L1D1dL1	1.5403949654483629e-06
W4D1W4D2	1.5035092521310828e-06
dD1L3D1	1.41787713647772e-06
L2D4L2D2	1.482899949701998e-06
W4S1L2D4	1.2375814527637896e-06
L1D1W5D2	1.541033534474675e-06
L2D1dD1	1.4747962834426507e-06
W7S1L3S1	4.603218220974065e-07
D1K3D1S1	4.207140617588388e-07
D3L2S1D2	1.5175346360901948e-06
L3S1L4S1	4.874146370951282e-07
W6S1L2D1	8.210605200287998e-07
L3S1W4D4	1.4019198231930558e-06
L1D1W4D4	1.4078489312629762e-06
W4D2S1L1	5.776606748982619e-07
D4L2D1L1	1.1044111779078626e-06
D7L1S1D2	1.5042725410165372e-06
L1D6L1S1	9.800270282808022e-07
D2L4D2L1	1.0937379903098895e-06
L6D2L1D2	1.328683209373031e-06
S1L2D1L1	1.7791531529401746e-07
D3S1L2D1	5.380560146617245e-07
L3D1L2S1	4.635230782154279e-07
D2L3D3L2	1.423627481226391e-06
L5S1W4S1	3.79698415241644e-07
D2L1K3L1	9.16902952710709e-07
D4L1S1D1	1.4101299079120305e-06
L1dD3L2	1.5039978619504742e-06
D3S1D5L1	6.133906848306458e-07
L1D1S2D1	3.0127464442973804e-07
L1K4L1D2	1.4234946263493664e-06
L4D1W4D1	1.252910854880249e-06
dD3S1D3	1.2710248123275961e-06
W4D3S1L3	1.1640697611589456e-06
L2D1L6D2	1.4432747317659295e-06
L5D2S1D1	1.1322091948337634e-06
S1D2S1D2	8.298751310251922e-07
D3L1D1L4	1.2701482104948262e-06
L1K4D1L2	1.4199831149904821e-06
L4S1W4S1	3.529807758993284e-07
D2L2D2L4	1.0617101712109316e-06
ES1D2L2	8.356508230362461e-07
L7S1L2S1	1.7654616506538693e-07
L6S1W4S1	3.744535863628301e-07
D1W6D1L4	1.28907905343888e-06
D1dD4L1	1.4027282121392099e-06
W5D2S1D2	1.3684867483448276e-06
W5S1L3D1	1.0692318776334966e-06
L3D3L3D4	1.3790020564257589e-06
dD4L3S1	7.083241074706177e-07
W8S1L2S1	2.0314548157974604e-07
L2D2K3L1	1.21800672675839e-06
L4D1L1D4	1.2548809074122382e-06
L4D1L3D3	1.3548036558038459e-06
ES1D1L3	7.821858612976865e-07
dD2S1D1	1.182468148856669e-06
D3L1S1L3	1.2210224739432202e-06
L2D1L3S1	5.172091958371254e-07
ES1D1L2	3.691119874731316e-07
dD3S1D1	1.2042600423481917e-06
D1L1S1D2	9.016365189680401e-07
D2L2S1L2	7.653814390406319e-07
D1L2D1W5	1.2289992284298753e-06
W5D1L1D2	1.4027401883037117e-06
dD3L1D1	1.2984654092498863e-06
L1S1W5S1	5.266196260946698e-07
D2L2D1W4	1.2325486339126748e-06
L6D2L2D1	8.988765210442004e-07
D1L3D4L1	1.3116053806269423e-06
D3L2D3L3	1.3675521318061618e-06
dD3S1L2	1.0964805677169976e-06
D1L6D1L3	1.3624676361855453e-06
L10S1L1S1	1.8473123918994582e-07
L5D1L4D1	1.069089756044129e-06
D4L1D2L1	9.413567504656331e-07
L1D2L1D5	9.3685890466109e-07
W6D2L1D1	1.2050513830002952e-06
D3S1L3D1	7.728872900356057e-07
dD2L3D3	1.2863431853986956e-06
D1S1D1L6	5.329156137611889e-07
D1L4D1L4	1.1569040102663078e-06
D3L3D3L3	1.376978285678368e-06
L2D2L5D2	1.338938009586919e-06
L6D2S1D2	1.2361916851571879e-06
D4L2S1D2	1.3304964306060133e-06
S1L3D1L1	3.9287854065727926e-07
D1K3D1L3	1.1315073896994564e-06
L2D2W4D1	1.2202673881760281e-06
W5D3S1D1	1.1591357712735642e-06
D1L3S1D1	6.746546933203695e-07
L2dD2L1	1.31017317968696e-06
L2dL2D2	1.3910592927120238e-06
D2L1K3D1	1.239463669754817e-06
L2D1W6D2	1.2997673541106214e-06
D2L1D5L1	1.2439122778680305e-06
W8S1D1S1	6.21382575022383e-07
D1L2D5L1	1.2952245565330527e-06
L2K3L2D1	1.2747509085900256e-06
W4D1L3D3	1.305647276665811e-06
L2D1L5D3	1.294196544788875e-06
dD4S1D1	1.1399858015590607e-06
D1L1dD2	1.3766036173291028e-06
L7D1S1D1	1.0827519080104819e-06
D2S1L2D1	3.070898379896974e-07
L2S1L4S1	3.6904062262259633e-07
L1dD2L2	1.3276250587376508e-06
L6S1L2D1	6.354117991091336e-07
D2L3D4L1	1.2579981252924004e-06
W6D2L2D1	1.0977601733559164e-06
W4D3L2D1	1.16434295252112e-06
dD3S1D2	1.275538359960038e-06
L1D1L1K4	3.688039590687733e-07
D1S1D3L4	1.5516209406367458e-07
L6S1D3S1	4.4775764463236463e-07
L1D1L9D1	1.256574983554135e-06
W5S1L1D1	8.2767692123671e-07
D4L2D1L2	1.0948028154309247e-06
L3D1L1d	1.0629521900158438e-06
L5D2S1D2	1.228225765266915e-06
L1S1L3D2	9.532460335039373e-07
D1L3D1L6	1.2691000981539592e-06
L2D3S1L2	1.051926786853467e-06
D1S1W7S1	1.3379656234683587e-07
D1L2K3D1	1.1778905923908682e-06
L2D4L1D2	1.2772379318755139e-06
D1S2D3S1	2.2785488938033928e-07
L1K3D1L4	1.1565079893380565e-06
L1D4L2D2	1.2934161056522063e-06
W4D1S1D3	1.0253673085618051e-06
D2L3S1D1	1.126676164080684e-06
D1L1D2L4	9.414031372707989e-07
L3D2L1S1	4.46855520791929e-07
W6D3S1D1	1.0529212139016012e-06
L3D2W4D1	1.2086484127058919e-06
W6D2S1D2	1.1891715766237938e-06
L6D1L1S1	4.1143705026198346e-07
D1S1L6D2	7.393045740936801e-07
D2L2dD2	1.3262521069483398e-06
L1D1K4D1	1.0879376325042283e-06
D3L2S1L3	1.0506102389368466e-06
L3D1dD1	1.275128761752714e-06
L3S1W4D2	1.1820279413231262e-06
D1dL1D1	1.1603169275151005e-06
L1dL1D1	1.2280189919946993e-06
D2L2D2W4	9.83120479245318e-07
D2L2D4L2	1.2276245181337257e-06
L2D2L2d	1.0999562953002677e-06
W4D1L3D2	1.2324547891941282e-06
W6S1L3D1	9.243252521241472e-07
W6S1L1D1	8.069219951063454e-07
W9S1L1S1	2.0507008316058734e-07
L2S1L4D1	7.96598103949081e-07
L3D2W4D3	1.2371975762155316e-06
L3D2S1L2	9.320670581626849e-07
W4D3L3D1	1.1689748587428668e-06
D1W8D1L1	1.1954736849174062e-06
L1D2S1L1	2.79543017352798e-07
L1D2dL1	1.266928290715535e-06
L3D3S1D4	1.2126805383656302e-06
L2K3D1L2	1.1490683764699046e-06
D1L1D1L7	1.1603160850668247e-06
W4S1L3D4	1.1128616354133347e-06
D1L7D1L2	1.2248777491594143e-06
D1L3D1W5	1.137452405066699e-06
D1L2D3L2	1.0255405509688461e-06
W6S1D4S1	6.236553313690731e-07
L3D2L3D4	1.2023491593204527e-06
L2D1L1K3	1.582481694374215e-07
L5D3S1D1	9.468477015384947e-07
W4S1W4D4	1.0993556889315471e-06
D4L1S1L2	9.325466665894847e-07
L1D3L4D1	1.1580247266620103e-06
L2D3S1L3	1.0921290003266458e-06
dD2L1D3	1.1395972035110196e-06
S1L3D3S1	6.300386023374917e-07
D1L1dD4	1.1979119900953548e-06
W7D1L2D1	1.1226569274735596e-06
D2L3S1L3	9.256648565781611e-07
W4S2D3S1	3.947236568787657e-07
W4D1L2D3	1.1097017104685663e-06
D1W7D1L2	1.1943363358826686e-06
D1L2D1W6	9.68669745630939e-07
L1D2L1D6	1.1471893740975003e-06
D1L2dD1	1.2139645822988948e-06
W5S1D4S1	6.297469582158901e-07
L1D2S1D1	7.650119995591188e-07
dD3S1L3	1.0070039652572267e-06
L2S1L3D2	1.0523838648240883e-06
D1dD1L3	1.1850315222164488e-06
D1K4S1D1	9.135028979359661e-07
L1S1W4D4	9.644572532316452e-07
D2L2S1D1	9.881541415613595e-07
D1L1D1W5	9.387123396185109e-07
W7S1W4S1	3.785130214206157e-07
L1D1L3S1	3.030991427943329e-07
L1K3L1D4	1.135974976144653e-06
L1dD1L3	1.1966012709728468e-06
dD2W4D2	1.1203214410979082e-06
L2D1L1D5	8.576515088655778e-07
L1S1W4D1	5.210800054346659e-07
D1L4D4L1	1.0899868605640258e-06
L3D3W4D2	1.1798745554177986e-06
dD4S1L3	9.404636206607548e-07
W4D2S1L3	8.047632162720358e-07
L5S1D3S1	4.062599773443517e-07
D1W6D3L1	1.0538297556080757e-06
D1S1L1D4	1.857210941651383e-07
L1K5L1D1	1.0570994064706015e-06
L1dD4S1	9.986393438513684e-07
D2S1L3D1	4.5264940133486406e-07
L2D2S1D3	1.0840186471148436e-06
D5L1S1L1	8.243310052981367e-07
L3D1L3S1	5.677871117087094e-07
W4S1D5L1	4.1177303677212833e-07
L1S1W4D3	8.273739982194813e-07
D1S1D1W5	2.2917065940052465e-07
L1D1W8D1	1.0837074291488538e-06
dS1W4S1	3.465240486026638e-07
W4S1D1L1	3.610232830941774e-07
D1W4S1L1	1.41629784744258e-07
L1D1dD3	1.1469219235321453e-06
L2D2L1d	9.659165640267481e-07
L4D1W4D2	1.0959101098126545e-06
L2dD1L2	1.1542565940331251e-06
L1D7L1D2	1.1548518711735735e-06
S1L1K3L1	2.4318905514070976e-07
L1S1W4D2	8.999181760844757e-07
L7D1L2D1	9.5738725097492e-07
L1dL1D2	1.1526297926663088e-06
L1D1K3D2	1.0686149802079853e-06
L1D2L2S1	2.701112608955048e-07
W4S1L4D1	6.723346879924512e-07
L3S1D1L3	8.30627519535664e-07
D5S1L1S1	1.5869864545383895e-07
L2D1K3L1	8.704875722486228e-07
L1D5L1D3	1.122531736956277e-06
dD2L3D2	1.065831056480651e-06
W4D2L2S1	2.699802665614911e-07
L6D1L1D3	1.0252241681072961e-06
dD2L2D3	9.860989586472933e-07
D4L2S1L2	6.416726896329716e-07
L1D6L1D3	1.1229264735413342e-06
D1W4D4L1	1.0385675757516817e-06
D1L1D1W6	7.49185398486448e-07
D1L1D1K3	2.3811919615588515e-07
L5S1L3D1	7.069929713727265e-07
D1S1K4D1	1.666554082174212e-07
L2S1W4D3	9.630541878143848e-07
L1D2L6D2	1.1018752527185478e-06
L3D3L2D4	1.0471357704125686e-06
L3D1L4D4	1.047175914545833e-06
L3S1L3d	1.0082023235836078e-06
D1L4D1W4	1.002149671145098e-06
L3D2S1L1	6.413674161213389e-07
S1W6D1L1	8.003888592659431e-07
L2D3W4D2	1.0991072989126924e-06
W4D1L3S1	5.043195705270284e-07
K4L1D1L1	4.816793703604039e-07
L1D1L4d	1.053120160836533e-06
L1D3S1D1	8.472175289372283e-07
L3D1L3d	9.895208716926688e-07
L1dD3L3	1.1048647113636175e-06
D2L2D2d	1.0567203369826447e-06
K3L2D1L1	7.122367519897014e-07
W6D1L1D2	1.068143458981756e-06
D3L3S1D1	9.91042692080209e-07
D1S1D2L5	1.677993770408554e-07
D1S1L8S1	1.6397885787882516e-07
L1S1L4D4	9.134162618784505e-07
L1D1K4L1	8.897760994992609e-07
S1W5S1L1	1.833430678533739e-07
D1L3D3S1	6.425553865494748e-07
L3dD3S1	9.367046345680195e-07
L2D1dD2	1.0836321906577115e-06
dD2L2S1	3.545313478215034e-07
L1S1L1D6	9.554785544760888e-07
W4D2W4D1	8.700974695876733e-07
W4S1W5D1	9.2787992887622e-07
L2D2L5D1	9.271227194303677e-07
W4D2L2D3	9.155748727862279e-07
W4S1L3D2	9.254436548695625e-07
W4D2L3D3	9.693374761996367e-07
L5D3L1D1	8.76595754362642e-07
D1L4D5L1	1.0230769337008603e-06
L3D1L2d	8.83299407378412e-07
D3S1L1D1	2.691223082803125e-07
W8S1D3S1	4.3344986778313824e-07
D1L1S1L3	3.2286677893178266e-07
L2dD2L3	1.0505751229529503e-06
D2W6D1L1	9.341622372139088e-07
L1S1W6D1	7.69920546541468e-07
L1S1W5D1	8.384242494484904e-07
D1S1D4W5	1.1093290481844919e-07
W4S1W6S1	4.5251634243234626e-07
L1D3S1L1	4.381565514552593e-07
D3L3D2L2	9.949752383646296e-07
K3D1L2D1	5.972195181316158e-07
L1D1L2K3	1.860558308567147e-07
L1D1L1D8	1.0528341493614709e-06
D1L2D3L3	9.409032570444611e-07
D1W4D3L1	9.151930352577501e-07
L1D7L1S1	6.766785498726337e-07
D2L2S1L3	7.294660493646665e-07
dD3L1S1	5.455740253964831e-07
L2D3L3D4	9.931733537834535e-07
S1L1K3D1	7.53786760076252e-07
L6S1D2S1	2.9619420441549085e-07
S1W5S1D2	9.296592422963652e-07
D1L9D1L1	9.889460997189857e-07
L8S1L2S1	1.2187776607231178e-07
L2D1W5D2	1.03787903708016e-06
dD3L1D3	1.003140246306747e-06
W4D2L4D1	7.661956210218124e-07
D1L2S1D1	3.288606707820608e-07
S1L1D3L1	3.027248446167e-07
L3D1L5D2	1.017648725542081e-06
L8S1D1S1	4.3474293121999275e-07
S1L3S1D1	3.747136638110666e-07
L4D2L3D2	9.16205619960304e-07
D3L3D2L1	9.097158804192148e-07
D1S1D1L7	5.013632297737139e-07
L3D1W4D4	9.74012949083008e-07
L5S1D2S1	2.984874155922581e-07
D1L2dD4	1.0259086184552657e-06
L3D2S1L3	8.478297620888834e-07
D2L1K3D2	1.0284790893742268e-06
W5D2L2D1	8.480618577078019e-07
L3dD2L1	9.61609385838633e-07
L2D2K3D2	1.0236112159550353e-06
L1K3D3L1	9.099351813160398e-07
D2W6D2L1	7.850516096690334e-07
L2D2S1L2	6.69508192527803e-07
D1L4S1L1	1.8470342686759382e-07
D2S1D1L1	1.706898420976507e-07
L3D1S1D4	9.322556055501285e-07
W4D3L3D3	9.570357107242264e-07
W8S1L3S1	3.0817430694436083e-07
D1L4D3L1	8.396542282128978e-07
L2D4L1D3	9.650330663531517e-07
L1D2W4D1	8.631339131167936e-07
L2D2L4D3	9.327022715893491e-07
L1K3D2L2	8.706614390947815e-07
W5D3S1D3	8.554518065359855e-07
L1D2L4D3	9.4470430992913e-07
D1L3D1W6	8.743217976607182e-07
L4D3S1D1	7.883566229139002e-07
L1D2K3D2	9.953844529448474e-07
dD4S1D3	8.428411591565984e-07
D4L2D2L2	6.548361906302899e-07
L1K3D4L1	9.44240077241657e-07
L1D4L1D4	9.416907625975345e-07
D3L3D4L1	9.50492259866862e-07
L1S1L1S2	2.992277420626264e-07
W4D4S1D2	9.309146442184775e-07
L2D2S1L1	4.763921518130432e-07
L2D1S1L1	1.482683055209668e-07
W8D1L1D1	9.057593928046208e-07
L3S1D5L1	6.277555636054846e-07
D1K3S1D2	7.567714476373537e-07
W6S2D3S1	3.013637181295839e-07
D2L3D3S1	6.873405267794974e-07
L3D1S1L1	2.84325507936631e-07
D2L1D1L5	8.324715277523337e-07
W7S1D2S1	3.2447816561159693e-07
D1W6S1L1	2.571306751252017e-07
D4S1D3S1	3.373696829502493e-07
L1D3L3D4	9.365722650085381e-07
L3D1L6D1	9.092869713843413e-07
dD4S1L1	5.888147343652344e-07
W5D1S1D3	8.152627291207592e-07
L4S1D3S1	3.2303361407657647e-07
K3L1D1L2	5.767373023809602e-07
L3S1D1L2	5.877552701104047e-07
D1L1S1D5	4.117884982907717e-07
